Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
586;4;0;" dont Ventes";167,00;837,23 €
587;4;0;" dont Remises";7,00;3,22 €
588;4;0;" dont Offert Direction";1,00;6,30 €
589;4;0;"Erreur de saisie";3,00;17,50 €
590;4;0;"Avoir Ticket";1,00;4,10 €
591;4;0;"Modification Note";30,00;152,30 €
592;0;0;"";0,00;0,00 €
593;1;0;"BIERES";0,00;0,00 €
594;1;1;"1664 25CL";0,00;0,00 €
595;2;1;"Total Net";98,00;374,64 €
596;2;1;"Total Brut";99,00;378,00 €
597;2;1;" dont Ventes";78,00;338,94 €
598;2;1;" dont Menus";17,00;35,70 €
599;2;1;" dont Remises";3,00;1,26 €
600;2;1;" dont Offert Client";1,00;2,10 €
601;2;1;"Total Annulations";3,00;12,60 €
602;2;1;"Total Erreur de saisie";1,00;4,20 €
603;2;1;"Total Modification Note";24,00;92,40 €
604;0;0;"";0,00;0,00 €
605;1;1;"1664 25CL M";0,00;0,00 €
606;2;1;"Total Net";37,00;0,00 €
607;2;1;" dont Ventes";37,00;0,00 €
608;2;1;"Total Erreur de saisie";1,00;0,00 €
609;2;1;"Total Modification Note";5,00;0,00 €
610;0;0;"";0,00;0,00 €
611;1;1;"1664 33CL";0,00;0,00 €
612;2;1;"Total Net";95,00;494,00 €
613;2;1;" dont Ventes";95,00;494,00 €
614;2;1;"Total Annulations";1,00;5,20 €
615;2;1;"Total Erreur de saisie";1,00;5,20 €
616;2;1;"Total Avoir Ticket";1,00;5,20 €
617;2;1;"Total Modification Note";20,00;104,00 €
618;0;0;"";0,00;0,00 €
619;1;1;"1664 50CL";0,00;0,00 €
620;2;1;"Total Net";72,00;532,80 €
621;2;1;" dont Ventes";72,00;532,80 €
622;2;1;"Total Annulations";1,00;7,40 €
623;2;1;"Total Erreur de saisie";1,00;7,40 €
624;2;1;"Total Modification Note";16,00;118,40 €
625;0;0;"";0,00;0,00 €
626;1;1;"DIVERS ALCOOL AND";0,00;0,00 €
627;2;1;"Total Net";1,00;2,10 €
628;2;1;" dont Ventes";1,00;2,10 €
629;0;0;"";0,00;0,00 €
630;1;1;"GRIM AMBREE 33CL";0,00;0,00 €
631;2;1;"Total Net";28,00;178,56 €
632;2;1;"Total Brut";30,00;192,00 €
633;2;1;" dont Ventes";27,00;178,56 €
634;2;1;" dont Remises";1,00;0,64 €
635;2;1;" dont Offert Direction";2,00;12,80 €
636;2;1;"Total Erreur de saisie";1,00;6,40 €
637;2;1;"Total Modification Note";5,00;32,00 €
638;0;0;"";0,00;0,00 €
639;1;1;"GRIM BLANCHE 33CL";0,00;0,00 €
640;2;1;"Total Net";28,00;176,64 €
641;2;1;"Total Brut";28,00;179,20 €
642;2;1;" dont Ventes";24,00;176,64 €
643;2;1;" dont Remises";4,00;2,56 €
644;2;1;"Total Modification Note";6,00;38,40 €
645;0;0;"";0,00;0,00 €
646;1;1;"GRIM PRESS 25CL";0,00;0,00 €
647;2;1;"Total Net";65,00;310,56 €
648;2;1;"Total Brut";65,00;312,00 €
649;2;1;" dont Ventes";64,00;310,56 €
650;2;1;" dont Remises";1,00;1,44 €
651;2;1;"Total Modification Note";8,00;38,40 €
652;0;0;"";0,00;0,00 €
653;1;1;"GRIM PRESS 33CL";0,00;0,00 €
654;2;1;"Total Net";101,00;563,36 €
655;2;1;"Total Brut";101,00;565,60 €
656;2;1;" dont Ventes";98,00;563,36 €
657;2;1;" dont Remises";3,00;2,24 €
658;2;1;"Total Avoir Ticket";3,00;16,80 €
659;2;1;"Total Modification Note";18,00;100,80 €
660;0;0;"";0,00;0,00 €
661;1;1;"GRIM PRESS 50CL";0,00;0,00 €
662;2;1;"Total Net";45,00;341,24 €
663;2;1;"Total Brut";45,00;342,00 €
664;2;1;" dont Ventes";44,00;341,24 €
665;2;1;" dont Remises";1,00;0,76 €
666;2;1;"Total Annulations";3,00;22,80 €
667;2;1;"Total Perte";1,00;3,72 €
668;2;1;"Total Modification Note";10,00;73,72 €
669;0;0;"";0,00;0,00 €
670;1;1;"MONACO 25CL";0,00;0,00 €
671;2;1;"Total Net";19,00;76,00 €
672;2;1;" dont Ventes";19,00;76,00 €
673;2;1;"Total Modification Note";1,00;4,00 €
674;0;0;"";0,00;0,00 €
675;1;1;"MONACO 33CL";0,00;0,00 €
676;2;1;"Total Net";16,00;73,60 €
677;2;1;" dont Ventes";16,00;73,60 €
678;2;1;"Total Avoir Ticket";1,00;4,60 €
679;2;1;"Total Modification Note";1,00;4,60 €
680;0;0;"";0,00;0,00 €
681;1;1;"MONACO 50CL";0,00;0,00 €
682;2;1;"Total Net";3,00;20,10 €
683;2;1;" dont Ventes";3,00;20,10 €
684;2;1;"Total Modification Note";1,00;6,70 €
685;0;0;"";0,00;0,00 €
686;1;1;"PANACHE 25CL";0,00;0,00 €
687;2;1;"Total Net";10,00;40,00 €
688;2;1;" dont Ventes";10,00;40,00 €
689;2;1;"Total Modification Note";2,00;8,00 €
690;0;0;"";0,00;0,00 €
691;1;1;"PANACHE 33CL";0,00;0,00 €
692;2;1;"Total Net";8,00;36,80 €
693;2;1;" dont Ventes";8,00;36,80 €
694;2;1;"Total Modification Note";3,00;13,80 €
695;0;0;"";0,00;0,00 €
696;1;1;"PANACHE 50CL";0,00;0,00 €
697;2;1;"Total Net";1,00;6,70 €
698;2;1;" dont Ventes";1,00;6,70 €
699;0;0;"";0,00;0,00 €
700;4;0;"Net BIERES";627,00;3227,10 €
701;4;0;"Brut BIERES";630,00;3250,90 €
702;4;0;" dont Ventes";597,00;3191,40 €
703;4;0;" dont Menus";17,00;35,70 €
704;4;0;" dont Remises";13,00;8,90 €
705;4;0;" dont Offert Client";1,00;2,10 €
706;4;0;" dont Offert Direction";2,00;12,80 €
707;4;0;"Annulations";8,00;48,00 €
708;4;0;"Perte";1,00;3,72 €
709;4;0;"Erreur de saisie";5,00;23,20 €
710;4;0;"Avoir Ticket";5,00;26,60 €
711;4;0;"Modification Note";120,00;635,22 €
712;0;0;"";0,00;0,00 €
713;1;0;"CHAMPAGNES";0,00;0,00 €
714;1;1;"75CL CREMANT LOIRE";0,00;0,00 €
715;2;1;"Total Net";1,00;27,60 €
716;2;1;" dont Ventes";1,00;27,60 €
717;0;0;"";0,00;0,00 €
718;4;0;"Net CHAMPAGNES";1,00;27,60 €
719;4;0;" dont Ventes";1,00;27,60 €
720;0;0;"";0,00;0,00 €
721;1;0;"PICHETS ET VERRES";0,00;0,00 €
722;1;1;"25CL ROSE";0,00;0,00 €
723;2;1;"Total Net";19,00;45,90 €
724;2;1;" dont Ventes";2,00;10,20 €
725;2;1;" dont Menus";17,00;35,70 €
726;2;1;"Total Annulations";4,00;8,40 €
727;2;1;"Total Avoir Ticket";1,00;2,10 €
728;2;1;"Total Modification Note";1,00;5,10 €
729;0;0;"";0,00;0,00 €
730;1;1;"25CL ROSE MADEMOISELLE";0,00;0,00 €
731;2;1;"Total Net";26,00;150,22 €
732;2;1;"Total Brut";27,00;156,60 €
733;2;1;" dont Ventes";25,00;150,22 €
734;2;1;" dont Remises";1,00;0,58 €
735;2;1;" dont Offert Client";1,00;5,80 €
736;2;1;"Total Modification Note";4,00;23,20 €
737;0;0;"";0,00;0,00 €
738;1;1;"25CL ROUGE";0,00;0,00 €
739;2;1;"Total Net";3,00;8,79 €
740;2;1;"Total Brut";3,00;9,30 €
741;2;1;" dont Ventes";0,00;4,59 €
742;2;1;" dont Menus";2,00;4,20 €
743;2;1;" dont Remises";1,00;0,51 €
744;2;1;"Total Modification Note";1,00;5,10 €
745;0;0;"";0,00;0,00 €
746;1;1;"25CL ROUGE DES DAMES";0,00;0,00 €
747;2;1;"Total Net";37,00;214,60 €
748;2;1;" dont Ventes";37,00;214,60 €
749;2;1;"Total Modification Note";2,00;11,60 €
750;0;0;"";0,00;0,00 €
751;1;1;"50CL HERMITAGE";0,00;0,00 €
752;2;1;"Total Net";3,00;115,20 €
753;2;1;" dont Ventes";3,00;115,20 €
754;0;0;"";0,00;0,00 €
755;1;1;"50CL ROSE";0,00;0,00 €
756;2;1;"Total Net";3,00;30,60 €
757;2;1;" dont Ventes";3,00;30,60 €
758;0;0;"";0,00;0,00 €
759;1;1;"50CL ROSE MADEMOISELLE";0,00;0,00 €
760;2;1;"Total Net";59,00;683,84 €
761;2;1;"Total Brut";59,00;687,35 €
762;2;1;" dont Ventes";56,00;683,84 €
763;2;1;" dont Remises";3,00;3,51 €
764;2;1;"Total Avoir Ticket";3,00;34,95 €
765;2;1;"Total Modification Note";3,00;34,95 €
766;0;0;"";0,00;0,00 €
767;1;1;"50CL ROUGE DES DAMES";0,00;0,00 €
768;2;1;"Total Net";59,00;687,35 €
769;2;1;" dont Ventes";59,00;687,35 €
770;2;1;"Total Annulations";3,00;34,95 €
771;2;1;"Total Avoir Ticket";1,00;11,65 €
772;2;1;"Total Modification Note";10,00;116,50 €
773;0;0;"";0,00;0,00 €
774;1;1;"VERRE CHARDONNAY";0,00;0,00 €
775;2;1;"Total Net";37,00;144,18 €
776;2;1;"Total Brut";37,00;146,15 €
777;2;1;" dont Ventes";34,00;144,18 €
778;2;1;" dont Remises";3,00;1,97 €
779;2;1;"Total Annulations";3,00;11,85 €
780;2;1;"Total Avoir Ticket";1,00;3,95 €
781;2;1;"Total Modification Note";12,00;47,40 €
782;0;0;"";0,00;0,00 €
783;1;1;"VERRE CHT MAGINET";0,00;0,00 €
784;2;1;"Total Net";8,00;34,40 €
785;2;1;" dont Ventes";8,00;34,40 €
786;2;1;"Total Modification Note";1,00;4,30 €
787;0;0;"";0,00;0,00 €
788;1;1;"VERRE CHT ROSIERS";0,00;0,00 €
789;2;1;"Total Net";19,00;68,40 €
790;2;1;" dont Ventes";19,00;68,40 €
791;2;1;"Total Erreur de saisie";1,00;3,60 €
792;2;1;"Total Modification Note";2,00;7,20 €
793;0;0;"";0,00;0,00 €
794;1;1;"VERRE COTES PROVENCE";0,00;0,00 €
795;2;1;"Total Net";31,00;163,77 €
796;2;1;"Total Brut";31,00;164,30 €
797;2;1;" dont Ventes";30,00;163,77 €
798;2;1;" dont Remises";1,00;0,53 €
799;2;1;"Total Annulations";1,00;5,30 €
800;2;1;"Total Avoir Ticket";1,00;5,30 €
801;2;1;"Total Modification Note";8,00;42,40 €
802;0;0;"";0,00;0,00 €
803;1;1;"VERRE CROIX OREE";0,00;0,00 €
804;2;1;"Total Net";28,00;128,34 €
805;2;1;"Total Brut";28,00;128,80 €
806;2;1;" dont Ventes";27,00;128,34 €
807;2;1;" dont Remises";1,00;0,46 €
808;2;1;"Total Modification Note";4,00;18,40 €
809;0;0;"";0,00;0,00 €
810;1;1;"VERRE CTX LAYON";0,00;0,00 €
811;2;1;"Total Net";19,00;119,38 €
812;2;1;"Total Brut";19,00;120,65 €
813;2;1;" dont Ventes";17,00;119,38 €
814;2;1;" dont Remises";2,00;1,27 €
815;2;1;"Total Modification Note";4,00;25,40 €
816;0;0;"";0,00;0,00 €
817;1;1;"VERRE CTX LAYON FG";0,00;0,00 €
818;2;1;"Total Net";73,00;0,00 €
819;2;1;" dont Ventes";73,00;0,00 €
820;2;1;"Total Erreur de saisie";2,00;0,00 €
821;2;1;"Total Avoir Ticket";4,00;0,00 €
822;2;1;"Total Modification Note";29,00;0,00 €
823;0;0;"";0,00;0,00 €
824;1;1;"VERRE DAMES ENGARRAN";0,00;0,00 €
825;2;1;"Total Net";5,00;0,00 €
826;2;1;" dont Menus";5,00;0,00 €
827;0;0;"";0,00;0,00 €
828;1;1;"VERRE DU MOIS PL";0,00;0,00 €
829;2;1;"Total Net";3,00;12,70 €
830;2;1;" dont Ventes";3,00;12,70 €
831;2;1;"Total Modification Note";1,00;3,90 €
832;0;0;"";0,00;0,00 €
833;1;1;"VERRE LIRAC";0,00;0,00 €
834;2;1;"Total Net";1,00;7,15 €
835;2;1;" dont Ventes";1,00;7,15 €
836;0;0;"";0,00;0,00 €
837;1;1;"VERRE MARCILLAC CUVEE 25";0,00;0,00 €
838;2;1;"Total Net";5,00;29,50 €
839;2;1;" dont Ventes";5,00;29,50 €
840;2;1;"Total Annulations";1,00;5,90 €
841;2;1;"Total Modification Note";1,00;5,90 €
842;0;0;"";0,00;0,00 €
843;1;1;"VERRE MAYDIE";0,00;0,00 €
844;2;1;"Total Net";1,00;5,30 €
845;2;1;" dont Ventes";1,00;5,30 €
846;0;0;"";0,00;0,00 €
847;1;1;"VERRE PETIT SENEJAC";0,00;0,00 €
848;2;1;"Total Net";12,00;74,40 €
849;2;1;" dont Ventes";12,00;74,40 €
850;2;1;"Total Erreur de saisie";1,00;6,20 €
851;2;1;"Total Modification Note";2,00;12,40 €
852;0;0;"";0,00;0,00 €
853;1;1;"VERRE PETITS CAILLOUX";0,00;0,00 €
854;2;1;"Total Net";8,00;42,00 €
855;2;1;" dont Ventes";8,00;42,00 €
856;0;0;"";0,00;0,00 €
857;1;1;"VERRE RIOJA CRIANZA";0,00;0,00 €
858;2;1;"Total Net";21,00;100,32 €
859;2;1;"Total Brut";21,00;100,80 €
860;2;1;" dont Ventes";20,00;100,32 €
861;2;1;" dont Remises";1,00;0,48 €
862;2;1;"Total Modification Note";2,00;9,60 €
863;0;0;"";0,00;0,00 €
864;1;1;"VERRE RSE LES ANGELOTS";0,00;0,00 €
865;2;1;"Total Net";18,00;83,70 €
866;2;1;" dont Ventes";18,00;83,70 €
867;2;1;"Total Modification Note";1,00;4,65 €
868;0;0;"";0,00;0,00 €
869;1;1;"VERRE TAVEL";0,00;0,00 €
870;2;1;"Total Net";11,00;76,45 €
871;2;1;" dont Ventes";11,00;76,45 €
872;2;1;"Total Modification Note";1,00;6,95 €
873;0;0;"";0,00;0,00 €
874;1;1;"VERRE TENDRE PISCINE";0,00;0,00 €
875;2;1;"Total Net";13,00;61,10 €
876;2;1;" dont Ventes";13,00;61,10 €
877;0;0;"";0,00;0,00 €
878;4;0;"Net PICHETS ET VERRES";522,00;3087,59 €
879;4;0;"Brut PICHETS ET VERRES";523,00;3102,70 €
880;4;0;" dont Ventes";485,00;3047,69 €
881;4;0;" dont Menus";24,00;39,90 €
882;4;0;" dont Remises";13,00;9,31 €
883;4;0;" dont Offert Client";1,00;5,80 €
884;4;0;"Annulations";12,00;66,40 €
885;4;0;"Erreur de saisie";4,00;9,80 €
886;4;0;"Avoir Ticket";11,00;57,95 €
887;4;0;"Modification Note";89,00;384,95 €
888;0;0;"";0,00;0,00 €
889;1;0;"VINS BLANCS";0,00;0,00 €
890;1;1;"75CL CHARDONNAY";0,00;0,00 €
891;2;1;"Total Net";5,00;99,50 €
892;2;1;" dont Ventes";5,00;99,50 €
893;2;1;"Total Modification Note";2,00;39,80 €
894;0;0;"";0,00;0,00 €
895;1;1;"75CL CTX LAYON";0,00;0,00 €
896;2;1;"Total Net";1,00;31,80 €
897;2;1;" dont Ventes";1,00;31,80 €
898;0;0;"";0,00;0,00 €
899;4;0;"Net VINS BLANCS";6,00;131,30 €
900;4;0;" dont Ventes";6,00;131,30 €
901;4;0;"Modification Note";2,00;39,80 €
902;0;0;"";0,00;0,00 €
903;1;0;"VINS ROSES";0,00;0,00 €
904;1;1;"75CL COTES PROVENCE";0,00;0,00 €
905;2;1;"Total Net";9,00;240,30 €
906;2;1;" dont Ventes";9,00;240,30 €
907;2;1;"Total Modification Note";3,00;80,10 €
908;0;0;"";0,00;0,00 €
909;1;1;"75CL RSE LES ANGELOTS";0,00;0,00 €
910;2;1;"Total Net";11,00;255,20 €
911;2;1;" dont Ventes";11,00;255,20 €
912;2;1;"Total Modification Note";4,00;92,80 €
913;0;0;"";0,00;0,00 €
914;1;1;"75CL TENDRE PISCINE";0,00;0,00 €
915;2;1;"Total Net";4,00;94,00 €
916;2;1;" dont Ventes";4,00;94,00 €
917;2;1;"Total Modification Note";1,00;23,50 €
918;0;0;"";0,00;0,00 €
919;4;0;"Net VINS ROSES";24,00;589,50 €
920;4;0;" dont Ventes";24,00;589,50 €
921;4;0;"Modification Note";8,00;196,40 €
922;0;0;"";0,00;0,00 €
923;1;0;"VINS ROUGES";0,00;0,00 €
924;1;1;"75CL AYDIE MADIRAN";0,00;0,00 €
925;2;1;"Total Net";2,00;55,20 €
926;2;1;" dont Ventes";2,00;55,20 €
927;0;0;"";0,00;0,00 €
928;1;1;"75CL BEAUJOJO";0,00;0,00 €
929;2;1;"Total Net";2,00;49,00 €
930;2;1;" dont Ventes";2,00;49,00 €
931;0;0;"";0,00;0,00 €
932;1;1;"75CL BOURGOGNE BEAUNE";0,00;0,00 €
933;2;1;"Total Net";2,00;84,70 €
934;2;1;" dont Ventes";2,00;84,70 €
935;2;1;"Total Modification Note";1,00;42,35 €
936;0;0;"";0,00;0,00 €
937;1;1;"75CL BROUILLY CHT PIERREUX";0,00;0,00 €
938;2;1;"Total Net";1,00;30,30 €
939;2;1;" dont Ventes";1,00;30,30 €
940;2;1;"Total Modification Note";1,00;30,30 €
941;0;0;"";0,00;0,00 €
942;1;1;"75CL CARAMANY";0,00;0,00 €
943;2;1;"Total Net";1,00;28,90 €
944;2;1;" dont Ventes";1,00;28,90 €
945;0;0;"";0,00;0,00 €
946;1;1;"75CL CHT CROIX OREE";0,00;0,00 €
947;2;1;"Total Net";5,00;112,69 €
948;2;1;"Total Brut";5,00;115,00 €
949;2;1;" dont Ventes";4,00;112,69 €
950;2;1;" dont Remises";1,00;2,31 €
951;2;1;"Total Modification Note";1,00;23,00 €
952;0;0;"";0,00;0,00 €
953;1;1;"75CL CHT RIVIERE";0,00;0,00 €
954;2;1;"Total Net";4,00;86,00 €
955;2;1;" dont Ventes";4,00;86,00 €
956;0;0;"";0,00;0,00 €
957;1;1;"75CL CHT ROSIERS";0,00;0,00 €
958;2;1;"Total Net";10,00;182,00 €
959;2;1;" dont Ventes";10,00;182,00 €
960;2;1;"Total Avoir Ticket";3,00;54,60 €
961;2;1;"Total Modification Note";2,00;36,40 €
962;0;0;"";0,00;0,00 €
963;1;1;"75CL LES PETITS CAILLOUX ROC";0,00;0,00 €
964;2;1;"Total Annulations";1,00;26,30 €
965;0;0;"";0,00;0,00 €
966;1;1;"75CL MALBEC";0,00;0,00 €
967;2;1;"Total Net";8,00;151,60 €
968;2;1;" dont Ventes";8,00;151,60 €
969;2;1;"Total Modification Note";4,00;75,80 €
970;0;0;"";0,00;0,00 €
971;1;1;"75CL MARCILLAC CUVEE 25";0,00;0,00 €
972;2;1;"Total Net";2,00;59,00 €
973;2;1;" dont Ventes";2,00;59,00 €
974;0;0;"";0,00;0,00 €
975;1;1;"75CL PETIT CADET ST-EMILION";0,00;0,00 €
976;2;1;"Total Net";1,00;35,20 €
977;2;1;" dont Ventes";1,00;35,20 €
978;2;1;"Total Modification Note";1,00;35,20 €
979;0;0;"";0,00;0,00 €
980;1;1;"75CL RESERVE HOSPITALIERS";0,00;0,00 €
981;2;1;"Total Net";16,00;309,60 €
982;2;1;" dont Ventes";16,00;309,60 €
983;2;1;"Total Modification Note";6,00;116,10 €
984;0;0;"";0,00;0,00 €
985;1;1;"75CL RIOJA CRIANZA";0,00;0,00 €
986;2;1;"Total Net";5,00;121,00 €
987;2;1;" dont Ventes";5,00;121,00 €
988;0;0;"";0,00;0,00 €
989;4;0;"Net VINS ROUGES";59,00;1305,19 €
990;4;0;"Brut VINS ROUGES";59,00;1307,50 €
991;4;0;" dont Ventes";58,00;1305,19 €
992;4;0;" dont Remises";1,00;2,31 €
993;4;0;"Annulations";1,00;26,30 €
994;4;0;"Avoir Ticket";3,00;54,60 €
995;4;0;"Modification Note";16,00;359,15 €
996;0;0;"";0,00;0,00 €
997;3;3;"Net CAVE";612,00;5141,18 €
998;3;3;"Brut CAVE";613,00;5158,60 €
999;3;3;" dont Ventes";574,00;5101,28 €
1000;3;3;" dont Menus";24,00;39,90 €
1001;3;3;" dont Remises";14,00;11,62 €
1002;3;3;" dont Offert Client";1,00;5,80 €
1003;3;3;"Annulations CAVE";13,00;92,70 €
1004;3;3;"Erreur de saisie CAVE";4,00;9,80 €
1005;3;3;"Avoir Ticket CAVE";14,00;112,55 €
1006;3;3;"Modification Note CAVE";115,00;980,30 €
1007;0;0;"";0,00;0,00 €
1008;1;0;"COCKTAILS ALCOOLS";0,00;0,00 €
1009;1;1;"AMERICANO";0,00;0,00 €
1010;2;1;"Total Net";11,00;67,10 €
1011;2;1;" dont Ventes";11,00;67,10 €
1012;2;1;"Total Modification Note";2,00;12,20 €
1013;0;0;"";0,00;0,00 €
1014;1;1;"COCKTAIL AMERICANO";0,00;0,00 €
1015;2;1;"Total Net";1,00;7,70 €
1016;2;1;" dont Ventes";1,00;7,70 €
1017;0;0;"";0,00;0,00 €
1018;1;1;"COCKTAIL BARMAN";0,00;0,00 €
1019;2;1;"Total Net";3,00;23,10 €
1020;2;1;" dont Ventes";3,00;23,10 €
1021;2;1;"Total Annulations";3,00;23,00 €
1022;0;0;"";0,00;0,00 €
1023;1;1;"GIN MANGO FIZZ";0,00;0,00 €
1024;2;1;"Total Net";16,00;122,43 €
1025;2;1;"Total Brut";16,00;123,20 €
1026;2;1;" dont Ventes";15,00;122,43 €
1027;2;1;" dont Remises";1,00;0,77 €
1028;2;1;"Total Modification Note";3,00;23,10 €
1029;0;0;"";0,00;0,00 €
1030;1;1;"MOJITO";0,00;0,00 €
1031;2;1;"Total Net";66,00;506,66 €
1032;2;1;"Total Brut";66,00;508,20 €
1033;2;1;" dont Ventes";64,00;506,66 €
1034;2;1;" dont Remises";2,00;1,54 €
1035;2;1;"Total Modification Note";14,00;107,80 €
1036;0;0;"";0,00;0,00 €
1037;1;1;"MOJITO FRUITS ROUGES";0,00;0,00 €
1038;2;1;"Total Net";11,00;84,70 €
1039;2;1;" dont Ventes";11,00;84,70 €
1040;0;0;"";0,00;0,00 €
1041;1;1;"MOJITO MANGUE";0,00;0,00 €
1042;2;1;"Total Net";6,00;46,20 €
1043;2;1;" dont Ventes";6,00;46,20 €
1044;2;1;"Total Erreur de saisie";1,00;7,70 €
1045;2;1;"Total Modification Note";2,00;15,40 €
1046;0;0;"";0,00;0,00 €
1047;1;1;"MOSCOW MULE";0,00;0,00 €
1048;2;1;"Total Net";1,00;7,70 €
1049;2;1;" dont Ventes";1,00;7,70 €
1050;0;0;"";0,00;0,00 €
1051;1;1;"SEX ON THE BEACH";0,00;0,00 €
1052;2;1;"Total Net";31,00;237,93 €
1053;2;1;"Total Brut";31,00;238,70 €
1054;2;1;" dont Ventes";30,00;237,93 €
1055;2;1;" dont Remises";1,00;0,77 €
1056;2;1;"Total Modification Note";11,00;84,70 €
1057;0;0;"";0,00;0,00 €
1058;4;0;"Net COCKTAILS ALCOOLS";146,00;1103,52 €
1059;4;0;"Brut COCKTAILS ALCOOLS";146,00;1106,60 €
1060;4;0;" dont Ventes";142,00;1103,52 €
1061;4;0;" dont Remises";4,00;3,08 €
1062;4;0;"Annulations";3,00;23,00 €
1063;4;0;"Erreur de saisie";1,00;7,70 €
1064;4;0;"Modification Note";32,00;243,20 €
1065;0;0;"";0,00;0,00 €
1066;1;0;"DIGESTIFS";0,00;0,00 €
1067;1;1;"CALVADOS 2CL";0,00;0,00 €
1068;2;1;"Total Net";2,00;9,60 €
1069;2;1;" dont Ventes";2,00;9,60 €
1070;0;0;"";0,00;0,00 €
1071;1;1;"CALVADOS 4CL";0,00;0,00 €
1072;2;1;"Total Net";12,00;97,94 €
1073;2;1;"Total Brut";12,00;99,60 €
1074;2;1;" dont Ventes";10,00;97,94 €
1075;2;1;" dont Remises";2,00;1,66 €
1076;2;1;"Total Modification Note";2,00;16,60 €
1077;0;0;"";0,00;0,00 €
1078;1;1;"GET 27 2CL";0,00;0,00 €
1079;2;1;"Total Net";2,00;6,40 €
1080;2;1;" dont Ventes";2,00;6,40 €
1081;0;0;"";0,00;0,00 €
1082;1;1;"GET 27 4CL";0,00;0,00 €
1083;2;1;"Total Net";21,00;128,96 €
1084;2;1;"Total Brut";21,00;130,20 €
1085;2;1;" dont Ventes";19,00;128,96 €
1086;2;1;" dont Remises";2,00;1,24 €
1087;2;1;"Total Perte";1,00;6,20 €
1088;2;1;"Total Modification Note";13,00;80,60 €
1089;0;0;"";0,00;0,00 €
1090;1;1;"IRISH COFFEE";0,00;0,00 €
1091;2;1;"Total Net";11,00;79,18 €
1092;2;1;"Total Brut";11,00;81,40 €
1093;2;1;" dont Ventes";8,00;79,18 €
1094;2;1;" dont Remises";3,00;2,22 €
1095;0;0;"";0,00;0,00 €
1096;1;1;"VIEILLE PRUNE 2CL";0,00;0,00 €
1097;2;1;"Total Net";5,00;24,00 €
1098;2;1;" dont Ventes";5,00;24,00 €
1099;0;0;"";0,00;0,00 €
1100;1;1;"VIEILLE PRUNE 4CL";0,00;0,00 €
1101;2;1;"Total Net";3,00;24,90 €
1102;2;1;" dont Ventes";3,00;24,90 €
1103;2;1;"Total Erreur de saisie";3,00;24,90 €
1104;0;0;"";0,00;0,00 €
1105;4;0;"Net DIGESTIFS";56,00;370,98 €
1106;4;0;"Brut DIGESTIFS";56,00;376,10 €
1107;4;0;" dont Ventes";49,00;370,98 €
1108;4;0;" dont Remises";7,00;5,12 €
1109;4;0;"Perte";1,00;6,20 €
1110;4;0;"Erreur de saisie";3,00;24,90 €
1111;4;0;"Modification Note";15,00;97,20 €
1112;0;0;"";0,00;0,00 €
1113;1;0;"WHISKIES";0,00;0,00 €
1114;1;1;"CAMPBELL BABY";0,00;0,00 €
1115;2;1;"Total Net";4,00;15,40 €
1116;2;1;" dont Ventes";4,00;15,40 €
1117;2;1;"Total Modification Note";6,00;23,10 €
1118;0;0;"";0,00;0,00 €
1119;1;1;"CHIVAS";0,00;0,00 €
1120;2;1;"Total Net";12,00;88,80 €
1121;2;1;" dont Ventes";12,00;88,80 €
1122;2;1;"Total Modification Note";3,00;22,20 €
1123;0;0;"";0,00;0,00 €
1124;1;1;"CHIVAS BABY";0,00;0,00 €
1125;2;1;"Total Net";4,00;20,80 €
1126;2;1;" dont Ventes";4,00;20,80 €
1127;2;1;"Total Modification Note";1,00;5,20 €
1128;0;0;"";0,00;0,00 €
1129;1;1;"CLAN CAMPBELL";0,00;0,00 €
1130;2;1;"Total Net";20,00;118,80 €
1131;2;1;"Total Brut";21,00;126,00 €
1132;2;1;" dont Ventes";18,00;118,80 €
1133;2;1;" dont Remises";2,00;1,20 €
1134;2;1;" dont Offert Direction";1,00;6,00 €
1135;2;1;"Total Modification Note";4,00;24,00 €
1136;0;0;"";0,00;0,00 €
1137;1;1;"JAMESON";0,00;0,00 €
1138;2;1;"Total Net";10,00;69,00 €
1139;2;1;" dont Ventes";10,00;69,00 €
1140;2;1;"Total Avoir Ticket";2,00;13,80 €
1141;2;1;"Total Modification Note";3,00;20,70 €
1142;0;0;"";0,00;0,00 €
1143;1;1;"JAMESON BABY";0,00;0,00 €
1144;2;1;"Total Net";1,00;3,78 €
1145;2;1;"Total Brut";1,00;4,20 €
1146;2;1;" dont Ventes";0,00;3,78 €
1147;2;1;" dont Remises";1,00;0,42 €
1148;0;0;"";0,00;0,00 €
1149;4;0;"Net WHISKIES";51,00;316,58 €
1150;4;0;"Brut WHISKIES";52,00;324,20 €
1151;4;0;" dont Ventes";48,00;316,58 €
1152;4;0;" dont Remises";3,00;1,62 €
1153;4;0;" dont Offert Direction";1,00;6,00 €
1154;4;0;"Avoir Ticket";2,00;13,80 €
1155;4;0;"Modification Note";17,00;95,20 €
1156;0;0;"";0,00;0,00 €
1157;3;2;"Net LIQUIDES 20%";1666,00;10996,59 €
1158;3;2;"Brut LIQUIDES 20%";1672,00;11063,15 €
1159;3;2;" dont Ventes";1577,00;10920,99 €
1160;3;2;" dont Menus";41,00;75,60 €
1161;3;2;" dont Remises";48,00;33,56 €
1162;3;2;" dont Offert Client";2,00;7,90 €
